,first_name,last_name,city,country,CustomerRevenue,NumOrders,FirstTouchTrafficSource,Recency,AvgPurchaseInterval
7645,Kristen,Li,Mount Laurel Township,United States,118.48999977111816,4,Search,2024-01-28 02:16:51+00:00,
7646,John,Davis,New York,United States,118.48999786376953,2,Organic,2025-02-21 16:46:41+00:00,
7647,Angela,Moss,Pontefract,United Kingdom,118.48999786376952,2,Search,2025-03-29 02:54:22+00:00,
7648,Megan,Ross,Choisy-en-Brie,France,118.47999954223633,3,Search,2022-10-10 00:04:10+00:00,520.0
7649,Daniel,Silva,Colinas do Tocantins,Brasil,118.45999908447266,4,Organic,2024-04-30 07:27:10+00:00,
7650,Robert,Brown,Mount Vernon,United States,118.43999671936035,3,Search,2025-04-27 22:32:47+00:00,131.0
7651,Adam,Cole,Xiamen,China,118.20000076293945,3,Email,2022-10-05 14:17:20+00:00,
7652,Candice,Brown,Shenzhen,China,118.06999969482422,2,Search,2024-12-17 04:56:12+00:00,
7653,Elizabeth,Murray,Jinhua,China,118.04000091552734,2,Search,2023-01-09 23:16:17+00:00,
7654,Jason,Santos,Cartersville,United States,118.02999877929688,2,Search,2025-09-09 22:55:51+00:00,
7655,Cassandra,Nguyen,Simões Filho,Brasil,118.0,1,Organic,2025-02-21 16:41:38+00:00,
7656,Jennifer,Jackson,Lynwood,United States,118.0,1,Search,2025-07-10 02:17:18+00:00,
7657,Amber,Flores,Rancho Santa Margarita,United States,118.0,1,Email,2025-09-07 05:17:25+00:00,
7658,Jeffery,Russell,Toledo,Spain,118.0,1,Search,2023-11-29 00:49:44+00:00,
7659,Jamie,Harris,Olesa de Montserrat,Spain,118.0,1,Search,2025-08-28 12:46:54+00:00,
7660,Cory,Mcdonald,Alcobendas,Spain,118.0,1,Search,2025-05-30 00:37:06+00:00,
7661,Jill,Shepard,Daegu Metropolitan City,South Korea,118.0,1,Organic,2025-01-04 00:37:23+00:00,
7662,Stephanie,Lee,Brasília,Brasil,118.0,1,Search,2025-09-29 14:32:13.029806+00:00,
7663,Lisa,Young,Prestwich,United Kingdom,118.0,1,Email,2024-01-30 11:13:07+00:00,
7664,Natalie,Bailey,Hambledon,United Kingdom,118.0,1,Search,2024-08-03 03:42:33+00:00,
7665,Elizabeth,Taylor,Tallahassee,United States,118.0,1,Search,2025-08-20 08:15:13+00:00,
7666,Margaret,Nelson,Sunset,United States,118.0,1,Search,2024-06-25 04:10:48+00:00,
7667,Cindy,Duncan,NanNing,China,118.0,1,Email,2025-06-11 09:37:57+00:00,
7668,Karen,Weiss,Tianjin,China,118.0,1,Search,2025-06-17 22:25:55+00:00,
7669,Kristina,Hoffman,Shanghai,China,118.0,1,Search,2024-01-20 21:11:18+00:00,
7670,Christopher,Forbes,Qingdao,China,118.0,3,Facebook,2023-03-13 04:03:15+00:00,542.0
7671,Anna,Acosta,Shanghai,China,118.0,1,Search,2022-12-13 14:37:36+00:00,
7672,Lauren,Morales,Shanghai,China,118.0,2,Organic,2024-07-08 00:08:40+00:00,
7673,Renee,Perez,Baotou,China,118.0,1,Search,2021-05-21 02:19:24+00:00,
7674,Christian,Jackson,São Domingos do Maranhão,Brasil,118.0,2,Search,2022-12-03 07:56:04+00:00,
7675,Erin,Jones,Somerville,United States,118.0,1,Email,2024-08-03 02:43:39+00:00,
7676,Danny,Lin,Steinfurt,Germany,118.0,1,Search,2024-11-23 05:27:12+00:00,
7677,Melissa,Gonzales,Tourville-la-Rivière,France,118.0,1,Search,2024-01-27 08:00:45+00:00,
7678,Kenneth,Cameron,Monte Alegre,Brasil,118.0,1,Search,2024-05-28 22:35:17+00:00,
7679,Gina,Zamora,Itaboraí,Brasil,118.0,3,Display,2019-03-15 00:51:21+00:00,
7680,Tracey,Bullock,Rio Bonito,Brasil,118.0,2,Search,2025-07-25 06:39:02+00:00,
7681,Janet,Morris,Seoul,South Korea,118.0,1,Search,2021-10-29 10:38:08+00:00,
7682,Kevin,Perez,Lucas,United States,118.0,1,Search,2024-11-10 15:20:18+00:00,
7683,Daniel,Ware,Xiangxi Tujia Miao Autonomous Prefecture,China,118.0,1,Search,2021-05-31 04:53:51+00:00,
7684,Brian,Wilson,Brasília,Brasil,117.9900016784668,2,Search,2024-07-24 22:42:21+00:00,
7685,Clarence,Bautista,Serra,Brasil,117.98999977111816,2,Search,2025-09-29 15:16:19.451212+00:00,
7686,Cathy,Short,Incheon Metropolitan City,South Korea,117.98999977111816,2,Display,2025-09-27 02:30:29+00:00,83.0
7687,Katie,Rodriguez,Harbin,China,117.98999977111816,2,Search,2025-09-20 08:04:24+00:00,
7688,Jennifer,Smith,Waco,United States,117.98999977111816,2,Search,2023-05-08 06:22:41+00:00,819.0
7689,Aaron,Randall,Shanghai,China,117.98999786376953,2,Organic,2023-02-18 05:10:19+00:00,
7690,Angela,Underwood,Hefei,China,117.98999786376953,2,Display,2025-09-22 14:53:24+00:00,877.0
7691,Lisa,Butler,Batley,United Kingdom,117.98999786376952,1,Search,2025-09-06 23:05:32+00:00,
7692,Leslie,Weber,Hillside,United States,117.98999786376952,1,Search,2022-04-09 09:00:49+00:00,
7693,Brent,Lucero,Hyères,France,117.98999786376952,1,Search,2024-01-28 04:40:40+00:00,
7694,Lindsey,Hamilton,Machida City,Japan,117.98999786376952,1,Search,2024-04-05 14:47:10+00:00,
7695,Kristen,Mendoza,Salvador,Brasil,117.97999954223633,2,Search,2024-08-01 17:18:03+00:00,96.0
7696,Kimberly,King,Harrow,United Kingdom,117.97999954223633,5,Search,2025-09-15 01:34:20+00:00,54.0
7697,Stephen,Rice,Handan,China,117.97999954223633,2,Search,2025-05-28 16:54:40+00:00,
7698,Amy,Gomez,Houston,United States,117.97000312805176,4,Search,2025-10-02 16:04:21+00:00,0.5
7699,Kenneth,Russell,Xianyang,China,117.95000076293945,2,Search,2025-05-30 22:25:13+00:00,
7700,Cynthia,Patel,Salt,China,117.95000076293945,2,Search,2025-09-17 07:42:00+00:00,160.0
7701,Drew,Stewart,Nanjing,China,117.94999694824219,2,Search,2025-10-05 12:33:17.918642+00:00,
7702,Phillip,Holmes,Manaus,Brasil,117.94999694824217,2,Search,2025-09-09 01:13:35+00:00,
7703,Justin,Brown,Jaraguá,Brasil,117.94000148773193,3,Search,2025-08-03 00:45:20+00:00,
7704,John,Chavez,Vitória do Mearim,Brasil,117.93999862670897,2,Search,2025-01-09 05:04:12+00:00,
7705,Debra,Howell,San Antonio,United States,117.93999671936034,2,Search,2021-12-20 15:21:23+00:00,
7706,Melissa,Schneider,Changchun,China,117.90000200271606,4,Search,2023-06-07 14:06:16+00:00,65.0
7707,Marie,Richards,Lyon Charter Township,United States,117.85000228881836,2,Organic,2024-09-30 10:09:41+00:00,500.0
7708,Carrie,Baldwin,Curitiba,Brasil,117.80999946594238,5,Email,2025-04-20 01:44:01+00:00,218.0
7709,Jorge,Adkins,Zhongwei,China,117.79000091552734,2,Organic,2023-09-13 11:25:05+00:00,
7710,Amy,Green,Beijing,China,117.78999853134155,3,Search,2023-06-08 00:31:16+00:00,
7711,Matthew,Le,Beijing,China,117.78999710083006,2,Search,2022-04-25 05:30:08+00:00,
7712,Chelsea,Fox,Kissimmee,United States,117.77999877929688,2,Search,2023-03-14 11:57:25+00:00,657.0
7713,Deborah,Houston,Kingman,United States,117.6999969482422,1,Search,2024-03-15 15:14:46+00:00,
7714,Gregory,Wyatt,Rio de Janeiro,Brasil,117.6999969482422,1,Search,2025-05-16 01:01:27+00:00,
7715,Bryan,Cantrell,Ningbo,China,117.6999969482422,1,Search,2025-09-26 13:10:39+00:00,
7716,Kyle,York,null,Brasil,117.68999862670898,2,Search,2022-06-28 11:09:27+00:00,
7717,Laura,Powell,Zhengzhou,China,117.52999877929688,2,Search,2025-08-08 11:58:37+00:00,822.0
7718,Richard,Smith,Segovia,Spain,117.5,2,Email,2024-05-23 08:35:51+00:00,565.0
7719,Alison,Garcia,Rio de Janeiro,Brasil,117.5,2,Search,2019-06-07 10:05:58+00:00,
7720,Gregory,Lopez,Baotou,China,117.5,2,Search,2025-01-24 16:59:10+00:00,
7721,Jason,Perez,Shenzhen,China,117.4900016784668,2,Facebook,2024-03-07 17:45:08+00:00,
7722,Daniel,Humphrey,Jiangmen,China,117.4900016784668,2,Organic,2025-06-08 04:19:04+00:00,
7723,Peggy,Hahn,Zhangjiakou,China,117.48999977111816,2,Search,2022-03-09 09:27:09+00:00,
7724,Christopher,Ayala,Shijiazhuang,China,117.48000144958496,3,Email,2021-08-21 15:08:52+00:00,132.0
7725,Jeremy,Ho,Bussy-en-Othe,France,117.39999961853027,2,Email,2025-03-22 08:31:20+00:00,
7726,Jessica,Thompson,Ningbo,China,117.29999923706055,2,Facebook,2024-10-10 14:57:52+00:00,1121.0
7727,Austin,Clayton,Philadelphia,United States,117.2699966430664,1,Email,2025-02-24 01:11:56+00:00,
7728,Julie,Bautista,Dalton,United States,117.26000022888184,2,Search,2024-10-06 15:33:59+00:00,
7729,Christine,Smith,Reisterstown,United States,117.19000053405762,4,Search,2025-01-15 10:46:26+00:00,
7730,Douglas,Goodman,Sacheon City,South Korea,117.18999862670898,2,Search,2025-01-14 05:43:14+00:00,56.0
7731,Linda,Salas,Dongguan,China,117.14999961853027,3,Facebook,2024-05-22 09:36:56+00:00,
7732,Sherri,Burgess,São Bento do Una,Brasil,117.14000129699707,3,Display,2025-02-02 13:41:16+00:00,
7733,Aaron,Terry,Ibitinga,Brasil,117.04999923706055,3,Search,2023-11-19 15:33:10+00:00,
7734,Jamie,Wood,San Luis,United States,117.0,2,Organic,2025-09-13 10:26:25+00:00,
7735,Jessica,Clark,Jacobina,Brasil,117.0,2,Organic,2025-03-16 00:35:06+00:00,
7736,Jennifer,Howard,Dongguan,China,117.0,2,Search,2025-03-10 11:41:18+00:00,
7737,Linda,Donovan,Seoul,South Korea,117.0,2,Search,2025-07-09 01:32:19+00:00,
7738,Elizabeth,Moore,Nanchong,China,116.9900016784668,2,Search,2025-03-06 08:12:16+00:00,13.0
7739,Patricia,Jones,Kunming,China,116.98999977111816,3,Search,2025-05-12 21:39:33+00:00,65.0
7740,Brianna,Baker,Changsha,China,116.98999786376952,1,Search,2025-09-23 15:01:49+00:00,
7741,Carmen,Bartlett,Villena,Spain,116.96999979019165,3,Search,2024-07-20 21:19:03+00:00,342.0
7742,Aaron,Long,Xiangtan,China,116.95999908447266,1,Search,2024-12-20 16:51:31+00:00,
7743,Marcus,Allison,Bocaiúva,Brasil,116.94999694824219,2,Search,2025-01-18 13:56:35+00:00,141.0
7744,Elizabeth,Hale,Winslow Township,United States,116.94000244140625,3,Email,2024-04-10 06:51:16+00:00,
7745,Roberto,Gray,Beijing,China,116.93999862670898,3,Search,2025-08-30 05:10:09+00:00,
7746,Roberto,Powers,Passaic,United States,116.93999862670898,2,Organic,2025-05-02 12:54:48+00:00,
7747,Sara,Mitchell,Clovis,United States,116.93000030517578,2,Search,2023-09-15 08:15:22+00:00,
7748,Anna,Harrison,LaGrange,United States,116.90999984741211,2,Search,2025-04-16 13:09:11+00:00,293.0
7749,Charles,Parsons,Arbutus,United States,116.9000015258789,2,Search,2022-06-12 15:50:30+00:00,
7750,Max,Warren,Daejeon,South Korea,116.89999961853027,3,Search,2022-08-17 04:53:19+00:00,
7751,Adam,Jefferson,Seoul,South Korea,116.83000183105469,2,Search,2024-08-04 07:32:03+00:00,976.0
7752,Natalie,Valentine,Tangente,Brasil,116.72999954223633,4,Search,2020-05-05 10:02:08+00:00,
7753,Jordan,Jones,null,Brasil,116.63999938964844,1,Organic,2023-09-13 04:04:12+00:00,
7754,Sally,Gordon,Shenzhen,China,116.54000091552734,3,Search,2024-11-08 14:14:46+00:00,
7755,Joe,Mullen,Goiânia,Brasil,116.5,3,Search,2025-07-06 16:09:26+00:00,623.0
7756,Kathleen,Roach,Cary,United States,116.5,1,Organic,2025-08-14 17:53:23+00:00,
7757,Angela,Serrano,Zhengzhou,China,116.5,1,Email,2025-07-26 12:37:23+00:00,
7758,Christopher,Bell,null,Brasil,116.5,2,Search,2025-07-03 06:19:36+00:00,
7759,Ryan,Clark,Chengdu,China,116.4900016784668,2,Facebook,2023-10-28 06:15:12+00:00,844.0
7760,Joseph,Morrow,Harker Heights,United States,116.4900016784668,3,Search,2024-12-22 05:28:13+00:00,
7761,Michael,Franklin,Palma,Spain,116.37999725341797,3,Search,2024-09-10 10:27:05+00:00,
7762,Anthony,Taylor,Jinzhou,China,116.35000038146973,3,Organic,2022-03-31 12:24:50+00:00,
7763,Luis,Carroll,San Cristóbal de La Laguna,Spain,116.30999755859375,2,Organic,2024-02-28 05:16:45+00:00,1040.0
7764,Joanna,Miles,Shanghai,China,116.27000045776367,2,Search,2022-01-13 02:32:41+00:00,
7765,Joseph,Avila,Clamart,France,116.27000045776367,2,Display,2024-12-27 17:49:01+00:00,
7766,Valerie,Moore,Zhumadian,China,116.21000099182129,4,Search,2025-06-26 05:34:06+00:00,
7767,Sarah,Hull,Foshan,China,116.19000053405762,2,Display,2023-03-10 12:48:19+00:00,636.0
7768,Timothy,Martinez,Düsseldorf,Germany,116.18999767303467,3,Search,2025-09-21 01:16:45+00:00,22.0
7769,Anthony,Rogers,Pueblo Nuevo,Spain,116.13000297546387,3,Search,2022-08-17 04:28:11+00:00,
7770,Morgan,Carpenter,Westland,United States,116.09000015258789,4,Email,2025-09-01 22:14:15+00:00,17.0
7771,Joshua,Sandoval,Muret,France,116.05999755859375,2,Search,2024-03-02 09:40:00+00:00,
7772,Kevin,Walsh,Xiaogan,China,116.03999900817871,4,Search,2025-03-04 13:43:06+00:00,
7773,David,Elliott,Sherborne Saint John,United Kingdom,116.0,4,Search,2024-04-14 11:09:14+00:00,
7774,Marilyn,Lopez,Wenzhou,China,116.0,2,Organic,2023-09-20 05:09:52+00:00,
7775,Brandi,Ford,Münster,Germany,116.0,2,Search,2025-01-12 05:19:46+00:00,463.0
7776,Laura,Delgado,Tucson,United States,115.9900016784668,2,Organic,2025-05-03 12:10:20+00:00,372.0
7777,Tammy,Simmons,Wuzhong,China,115.9900016784668,2,Search,2025-03-14 06:05:49+00:00,
7778,David,Henderson,Hemel Hempstead,United Kingdom,115.98999786376953,2,Search,2023-11-06 12:56:53+00:00,353.0
7779,Linda,Dudley,Recife,Brasil,115.98999786376953,2,Search,2025-05-09 09:33:38+00:00,
7780,Kimberly,Walker,Dyersburg,United States,115.98999786376953,2,Facebook,2025-08-02 14:46:53+00:00,409.0
7781,Ann,Ramirez,Elche,Spain,115.98999786376952,1,Search,2023-07-03 01:49:03+00:00,
7782,Joel,Taylor,Shanghai,China,115.98999786376952,2,Search,2025-06-17 01:15:46+00:00,
7783,Benjamin,Watson,Madrid,Spain,115.97999954223633,2,Search,2025-09-19 01:19:01+00:00,
7784,Victoria,Rowe,Foshan,China,115.97999954223633,2,Display,2025-03-12 22:59:37+00:00,
7785,Yvonne,Ross,Tourcoing,France,115.95999908447266,2,Search,2021-03-10 21:52:01+00:00,
7786,Heather,Gibbs,Brumado,Brasil,115.95000076293945,4,Search,2024-01-14 02:15:34+00:00,
7787,Shannon,Bautista,Fuzhou,China,115.95000076293945,2,Organic,2024-06-16 11:59:14+00:00,
7788,Amy,Gutierrez,Pulheim,Germany,115.95000076293945,2,Organic,2023-07-09 13:41:22+00:00,
7789,Christian,Robinson,Kassel,Germany,115.94999694824219,3,Search,2025-03-04 06:22:19+00:00,
7790,Heather,Shaw,Incheon Metropolitan City,South Korea,115.94999694824219,2,Search,2025-03-29 13:38:14+00:00,
7791,Michelle,Williams,Tobias Barreto,Brasil,115.94000244140625,2,Email,2024-10-17 08:09:00+00:00,
7792,Ian,Anthony,London,United Kingdom,115.94000053405762,3,Organic,2025-10-01 10:28:57+00:00,
7793,Brian,Christensen,Coventry,United Kingdom,115.9300012588501,4,Search,2022-05-15 12:06:55+00:00,
7794,Chad,Smith,Charlotte,United States,115.88000106811523,3,Search,2023-08-25 13:37:40+00:00,
7795,Thomas,Webb,São Gabriel,Brasil,115.88000106811523,2,Search,2021-10-15 00:15:21+00:00,
7796,Stephanie,Bell,Gradignan,France,115.84999942779541,4,Search,2025-06-14 08:50:21+00:00,
7797,Megan,Lopez,Glendale,United States,115.84000015258789,4,Search,2022-06-05 11:25:26+00:00,
7798,Jeremy,Hendricks,Guilin,China,115.8100004196167,3,Search,2025-08-30 20:53:15+00:00,
7799,David,Anderson,Jinan,China,115.80999660491942,2,Display,2025-08-22 02:44:19+00:00,146.0
7800,Patricia,Crawford,Batatais,Brasil,115.74999809265137,3,Search,2023-01-27 12:23:00+00:00,
7801,Yvonne,Rivera,Soka,Japan,115.72999954223633,2,Search,2025-02-23 11:28:16+00:00,1250.0
7802,Brandy,Reid,Guaratuba,Brasil,115.66999816894531,2,Search,2025-08-02 12:44:09+00:00,
7803,Brenda,Edwards,Kearny,United States,115.53999900817871,4,Search,2020-04-10 10:26:02+00:00,
7804,Samantha,Copeland,Lagoinha,Brasil,115.5,1,Search,2024-01-09 11:19:35+00:00,
7805,Felicia,Martin,Venersborg,United States,115.48999977111816,3,Search,2025-09-16 16:45:36+00:00,
7806,Jonathan,Hoffman,Huainan,China,115.3000030517578,1,Search,2020-08-16 09:41:24+00:00,
7807,Jeffery,Ferrell,Plano,United States,115.23000144958496,3,Search,2023-05-14 04:53:24+00:00,117.0
7808,Stacy,White,Los Angeles,United States,115.15999984741211,2,Organic,2024-12-02 03:28:46+00:00,
7809,Cheryl,Klein,Jundiaí,Brasil,115.06999969482422,2,Search,2024-11-30 01:50:35+00:00,
7810,Natalie,Mann,Nova Odessa,Brasil,115.05000305175781,2,Search,2024-01-14 01:18:33+00:00,
7811,Melanie,Rogers,Lucena,Spain,115.0,2,Search,2025-04-24 15:31:46+00:00,
7812,Erin,Phillips,Berlin,Germany,115.0,1,Email,2023-06-15 13:34:52+00:00,
7813,Mark,Tucker,La Mirada,United States,115.0,2,Organic,2025-08-27 15:01:03+00:00,
7814,Gregory,Adkins,San Diego,United States,115.0,1,Organic,2025-06-01 23:39:43+00:00,
7815,Mark,Wood,Gosport,United Kingdom,115.0,1,Search,2024-04-17 13:51:57+00:00,
7816,Thomas,Finley,Hayes,United Kingdom,115.0,1,Display,2024-09-27 16:53:15+00:00,
7817,Joseph,Pollard,London,United Kingdom,115.0,1,Organic,2025-09-08 11:56:01+00:00,
7818,Matthew,Salas,Taizhou,China,115.0,1,Search,2022-09-06 04:13:26+00:00,
7819,Shane,Brown,Barin Guo Yu Mongolu Autonomous Prefecture,China,115.0,1,Organic,2025-05-23 10:49:39+00:00,
7820,Nathaniel,Lewis,Elmhurst,United States,115.0,1,Search,2025-09-24 14:31:14+00:00,
7821,Eric,Willis,Incheon Metropolitan City,South Korea,115.0,1,Search,2025-02-12 07:56:13+00:00,
7822,Stacy,Webster,Xi'an,China,115.0,1,Search,2025-02-23 03:46:47+00:00,
7823,Jamie,Davis,Kawasaki City,Japan,115.0,1,Search,2024-07-17 23:21:05+00:00,
7824,Christopher,Bernard,Olathe,United States,115.0,2,Search,2025-05-19 11:00:27+00:00,
7825,Jonathan,Johnson,Xuzhou,China,115.0,3,Search,2025-07-18 06:37:52+00:00,353.0
7826,Timothy,Hardin,null,Brasil,115.0,1,Organic,2025-03-03 00:39:48+00:00,
7827,John,Miles,Bochum,Germany,115.0,1,Search,2025-03-20 08:54:41+00:00,
7828,Oscar,Perry,Alençon,France,115.0,1,Email,2025-08-14 04:06:46+00:00,
7829,Timothy,Cherry,Rians,France,115.0,2,Search,2025-08-24 06:09:24+00:00,164.0
7830,Drew,Hoover,Speyer,Germany,115.0,1,Organic,2020-06-12 00:40:25+00:00,
7831,Brian,Vaughan,Camaquã,Brasil,115.0,1,Search,2021-07-23 12:49:22+00:00,
7832,Todd,Taylor,Changzhou,China,115.0,1,Search,2024-11-21 08:54:22+00:00,
7833,Michael,Price,Shenzhen,China,115.0,1,Email,2023-06-11 02:04:23+00:00,
7834,Diane,Morales,Langfang,China,115.0,1,Search,2025-08-13 08:23:56+00:00,
7835,Michael,Henry,Taiyuan,China,115.0,1,Search,2024-09-19 11:57:34+00:00,
7836,Mark,Carey,Pflugerville,United States,115.0,1,Search,2023-12-01 16:50:05+00:00,
7837,Andrew,Gilbert,Houston,United States,115.0,1,Email,2025-04-04 11:17:37+00:00,
7838,Deanna,Webb,Montrose,United States,115.0,1,Search,2025-08-15 22:48:56+00:00,
7839,Tyler,Hill,River Hills,United States,115.0,1,Search,2025-09-13 10:14:36+00:00,
7840,Elizabeth,Bruce,Shanghai,China,115.0,1,Search,2024-07-16 04:42:58+00:00,
7841,Joshua,Wise,Gonesse,France,115.0,2,Organic,2025-06-20 22:50:43+00:00,63.0
7842,Laura,Reese,Madrid,Spain,114.9900016784668,2,Organic,2024-08-08 09:19:30+00:00,
7843,Aaron,Lewis,Fareham,United Kingdom,114.9900016784668,2,Search,2024-02-20 13:47:17+00:00,
7844,Tyler,Bradley,Frankfurt am Main,Germany,114.9900016784668,2,Organic,2021-07-11 15:36:32+00:00,
7845,Marisa,Gutierrez,Huangshi,China,114.9900016784668,2,Search,2025-08-05 08:30:01+00:00,
7846,Nancy,Herrera,Richmond,United States,114.9900016784668,2,Search,2025-07-15 08:23:01+00:00,1048.0
7847,Elizabeth,Payne,大连市,China,114.9900016784668,2,Email,2023-03-30 00:00:25+00:00,
7848,Kyle,Maxwell,Round Rock,United States,114.9900016784668,2,Search,2025-09-26 14:40:00+00:00,
7849,Raven,Hayes,Shenyang,China,114.9900016784668,3,Search,2025-08-30 05:53:38+00:00,
7850,Dustin,Reeves,Madrid,Spain,114.98999977111816,2,Organic,2024-05-21 06:11:00+00:00,
7851,Beth,Green,Dunedin,United States,114.98999977111816,2,Email,2024-02-25 16:04:44+00:00,
7852,Suzanne,Miller,Changsha,China,114.98999977111816,2,Search,2023-08-16 07:04:27+00:00,
7853,Carrie,Brown,Tieling,China,114.98999977111816,2,Search,2024-06-07 01:08:56+00:00,
7854,Anthony,Gordon,Tokyo,Japan,114.98999977111816,2,Facebook,2025-09-15 11:11:35+00:00,
7855,Mark,Mccarthy,Hucknall,United Kingdom,114.98999786376953,2,Search,2025-10-05 10:30:21.743240+00:00,
7856,Michael,Roberson,Antwerp,Belgium,114.98999786376953,2,Search,2024-09-29 02:56:36+00:00,
7857,John,Small,Shanghai,China,114.98999786376953,2,Search,2025-09-25 04:35:50+00:00,
7858,Ronald,Smith,Villedômer,France,114.98999786376952,1,Facebook,2024-05-15 17:34:08+00:00,
7859,Andrea,Rodriguez,Wuhan,China,114.98999786376952,1,Search,2020-10-29 12:27:18+00:00,
7860,Joseph,Calderon,Apt,France,114.98999786376952,1,Email,2025-06-06 11:06:16+00:00,
7861,Kendra,Goodman,Appleton,United States,114.98999786376952,1,Facebook,2024-11-04 14:15:02+00:00,
7862,Brenda,Anderson,Haikou,China,114.98000144958496,3,Search,2024-01-14 03:31:49+00:00,1327.0
7863,Carrie,Hicks,Nanyang,China,114.97999954223633,4,Search,2025-07-04 01:41:10+00:00,
7864,Gerald,Brown,Ordos,China,114.97999954223633,4,Search,2024-05-20 13:40:14+00:00,
7865,Katie,Moore,Zanesville,United States,114.97999954223633,2,Search,2023-01-25 17:29:10+00:00,
7866,Sandra,Bush,Neijiang,China,114.9799976348877,2,Search,2023-12-01 08:51:13+00:00,
7867,April,Ortega,San Diego,United States,114.97000122070312,3,Organic,2025-01-22 02:58:50+00:00,130.0
7868,Julie,Nichols,Jiamus,China,114.97000122070312,2,Email,2025-09-16 02:46:49+00:00,
7869,Jorge,Merritt,Shenyang,China,114.95999908447266,2,Email,2024-04-20 05:24:37+00:00,
7870,Kaitlyn,Sellers,Zhangzhou,China,114.95999813079833,2,Search,2022-04-12 09:38:00+00:00,
7871,Kathleen,Jackson,Changchun,China,114.95000076293945,3,Search,2024-04-12 17:18:30+00:00,57.0
7872,Kenneth,Bates,Patrocínio,Brasil,114.95000076293945,3,Search,2025-09-23 07:14:25+00:00,
7873,Leslie,Martinez,Guiyang,China,114.95000076293945,2,Display,2025-05-11 22:33:24+00:00,
7874,Marcus,Barry,Algemesí,Spain,114.9499969482422,1,Organic,2023-09-25 04:05:19+00:00,
7875,Steven,Walker,Sélestat,France,114.9499969482422,1,Email,2023-10-30 02:22:56+00:00,
7876,Paul,Morales,Handan,China,114.9499969482422,1,Organic,2025-04-12 10:40:38+00:00,
7877,James,Robertson,Loudi,China,114.94999694824219,2,Search,2021-04-15 01:10:15+00:00,
7878,Rebecca,Johnson,Zhangzhou,China,114.94999694824217,2,Search,2024-07-11 11:10:07+00:00,44.0
7879,Thomas,Anderson,Guiyang,China,114.94999694824217,2,Search,2025-03-13 04:10:54+00:00,
7880,Tanya,Key,Taizhou,China,114.94999694824217,2,Search,2020-11-15 12:55:25+00:00,
7881,Edward,Wells,Barra do Bugres,Brasil,114.94000053405762,4,Facebook,2025-07-09 05:10:08+00:00,
